latitude,longitude
41.8385589,-87.727164
41.8140585,-87.6651719
41.9697089,-87.6892291
41.7135127,-87.56578
41.7500063,-87.5589127
41.8774518,-87.6992333
42.0181646,-87.6682189
41.8700752,-87.7033531
41.6927347,-87.6121821
41.9927377,-87.6603861
41.6889716,-87.6195536
41.682917,-87.658244
41.9126478,-87.7680428
41.7845073,-87.6327627
41.737217,-87.582588
41.6893467,-87.6556852
41.767779,-87.571791
41.795769,-87.66133
41.9155396,-87.7102306
41.7080574,-87.6233592
41.885933,-87.765465
41.773335,-87.608063
41.8545609,-87.732324
41.7457143,-87.6087867
41.844273,-87.711463
41.797258,-87.69059
41.7733303,-87.5838774
41.767713,-87.5832959
41.754254,-87.634742
41.895085,-87.7657289
41.93291,-87.69416
41.9270087,-87.7464776
41.750443,-87.6264384
41.762748,-87.707832
41.6815146,-87.6335951
41.9227413,-87.7205779
41.7605184,-87.6540076
41.8728824,-87.7378901
41.8589512,-87.7152143
41.8890385,-87.772096
41.8129459,-87.621775
41.8527289,-87.658902
41.8273032,-87.6326268
41.7652892,-87.6280687
