name,latitude,longitude,weight,type
707,41.98892,-87.7301,1329,trauma
708,41.99392,-87.7301,1365,trauma
709,41.68392,-87.7251,1792,trauma
710,41.68892,-87.7251,1942,trauma
711,41.73892,-87.7251,1453,trauma
712,41.74392,-87.7251,1428,trauma
713,41.74892,-87.7251,1346,trauma
714,41.75392,-87.7251,1330,trauma
715,41.75892,-87.7251,1239,trauma
716,41.76392,-87.7251,1184,trauma
717,41.76892,-87.7251,1149,trauma
718,41.77392,-87.7251,1105,trauma
719,41.77892,-87.7251,1042,trauma
720,41.78392,-87.7251,963,trauma
721,41.78892,-87.7251,925,trauma
722,41.79392,-87.7251,903,trauma
723,41.79892,-87.7251,932,trauma
724,41.80392,-87.7251,763,trauma
725,41.80892,-87.7251,707,trauma
726,41.81392,-87.7251,624,trauma
727,41.81892,-87.7251,595,trauma
728,41.82392,-87.7251,511,trauma
729,41.82892,-87.7251,634,trauma
730,41.83392,-87.7251,568,trauma
731,41.83892,-87.7251,472,trauma
732,41.84392,-87.7251,401,trauma
733,41.84892,-87.7251,337,trauma
734,41.85392,-87.7251,342,trauma
735,41.85892,-87.7251,330,trauma
736,41.86392,-87.7251,356,trauma
737,41.86892,-87.7251,328,trauma
738,41.87392,-87.7251,237,trauma
739,41.87892,-87.7251,395,trauma
740,41.88392,-87.7251,459,trauma
741,41.88892,-87.7251,540,trauma
742,41.89392,-87.7251,574,trauma
743,41.89892,-87.7251,635,trauma
744,41.90392,-87.7251,682,trauma
745,41.90892,-87.7251,771,trauma
746,41.91392,-87.7251,884,trauma
747,41.91892,-87.7251,919,trauma
748,41.92392,-87.7251,885,trauma
749,41.92892,-87.7251,894,trauma
750,41.93392,-87.7251,939,trauma
751,41.93892,-87.7251,814,trauma
752,41.94392,-87.7251,927,trauma
753,41.94892,-87.7251,905,trauma
754,41.95392,-87.7251,918,trauma
755,41.95892,-87.7251,953,trauma
756,41.96392,-87.7251,1022,trauma
757,41.96892,-87.7251,1102,trauma
758,41.97392,-87.7251,1195,trauma
759,41.97892,-87.7251,1325,trauma
760,41.98392,-87.7251,1380,trauma
761,41.98892,-87.7251,1212,trauma
762,41.99392,-87.7251,1329,trauma
763,41.68892,-87.7201,1761,trauma
764,41.69392,-87.7201,1764,trauma
765,41.69892,-87.7201,1748,trauma
766,41.70392,-87.7201,1740,trauma
767,41.70892,-87.7201,1710,trauma
768,41.73892,-87.7201,1518,trauma
769,41.74392,-87.7201,1372,trauma
770,41.74892,-87.7201,1381,trauma
771,41.75392,-87.7201,1274,trauma
772,41.75892,-87.7201,1277,trauma
773,41.76392,-87.7201,1190,trauma
774,41.76892,-87.7201,1135,trauma
775,41.77392,-87.7201,1070,trauma
776,41.77892,-87.7201,1015,trauma
777,41.78392,-87.7201,962,trauma
778,41.78892,-87.7201,937,trauma
779,41.79392,-87.7201,897,trauma
780,41.79892,-87.7201,880,trauma
781,41.80392,-87.7201,789,trauma
782,41.80892,-87.7201,730,trauma
783,41.81392,-87.7201,659,trauma
784,41.81892,-87.7201,600,trauma
785,41.82392,-87.7201,470,trauma
786,41.82892,-87.7201,591,trauma
787,41.83392,-87.7201,574,trauma
788,41.83892,-87.7201,515,trauma
789,41.84392,-87.7201,468,trauma
790,41.84892,-87.7201,372,trauma
791,41.85392,-87.7201,275,trauma
792,41.85892,-87.7201,281,trauma
793,41.86392,-87.7201,314,trauma
794,41.86892,-87.7201,315,trauma
795,41.87392,-87.7201,220,trauma
796,41.87892,-87.7201,388,trauma
797,41.88392,-87.7201,424,trauma
798,41.88892,-87.7201,516,trauma
799,41.89392,-87.7201,618,trauma
800,41.89892,-87.7201,617,trauma
801,41.90392,-87.7201,638,trauma
802,41.90892,-87.7201,766,trauma
803,41.91392,-87.7201,827,trauma
804,41.91892,-87.7201,866,trauma
805,41.92392,-87.7201,864,trauma
806,41.92892,-87.7201,834,trauma
807,41.93392,-87.7201,860,trauma
808,41.93892,-87.7201,812,trauma
809,41.94392,-87.7201,858,trauma
810,41.94892,-87.7201,863,trauma
811,41.95392,-87.7201,854,trauma
812,41.95892,-87.7201,901,trauma
813,41.96392,-87.7201,993,trauma
814,41.96892,-87.7201,1068,trauma
815,41.97392,-87.7201,1154,trauma
816,41.97892,-87.7201,1177,trauma
817,41.98392,-87.7201,1189,trauma
818,41.98892,-87.7201,1258,trauma
819,41.99392,-87.7201,1257,trauma
820,41.68892,-87.7151,1748,trauma
821,41.69392,-87.7151,1770,trauma
822,41.69892,-87.7151,1802,trauma
823,41.70392,-87.7151,1787,trauma
824,41.70892,-87.7151,1792,trauma
825,41.73892,-87.7151,1472,trauma
826,41.74392,-87.7151,1470,trauma
827,41.74892,-87.7151,1364,trauma
828,41.75392,-87.7151,1348,trauma
829,41.75892,-87.7151,1277,trauma
830,41.76392,-87.7151,1228,trauma
831,41.76892,-87.7151,1144,trauma
832,41.77392,-87.7151,1127,trauma
833,41.77892,-87.7151,1052,trauma
834,41.78392,-87.7151,1044,trauma
835,41.78892,-87.7151,978,trauma
836,41.79392,-87.7151,931,trauma
837,41.79892,-87.7151,826,trauma
838,41.80392,-87.7151,752,trauma
839,41.80892,-87.7151,705,trauma
840,41.81392,-87.7151,716,trauma
841,41.81892,-87.7151,602,trauma
842,41.82392,-87.7151,590,trauma
843,41.82892,-87.7151,606,trauma
844,41.83392,-87.7151,496,trauma
845,41.83892,-87.7151,454,trauma
846,41.84392,-87.7151,351,trauma
847,41.84892,-87.7151,269,trauma
848,41.85392,-87.7151,205,trauma
849,41.85892,-87.7151,228,trauma
850,41.86392,-87.7151,274,trauma
851,41.86892,-87.7151,282,trauma
852,41.87392,-87.7151,202,trauma
853,41.87892,-87.7151,298,trauma
854,41.88392,-87.7151,390,trauma
855,41.88892,-87.7151,510,trauma
856,41.89392,-87.7151,574,trauma
857,41.89892,-87.7151,605,trauma
858,41.90392,-87.7151,662,trauma
859,41.90892,-87.7151,702,trauma
860,41.91392,-87.7151,820,trauma
861,41.91892,-87.7151,821,trauma
862,41.92392,-87.7151,845,trauma
863,41.92892,-87.7151,785,trauma
864,41.93392,-87.7151,735,trauma
865,41.93892,-87.7151,735,trauma
866,41.94392,-87.7151,765,trauma
867,41.94892,-87.7151,790,trauma
868,41.95392,-87.7151,778,trauma
869,41.95892,-87.7151,860,trauma
870,41.96392,-87.7151,948,trauma
871,41.96892,-87.7151,1032,trauma
872,41.97392,-87.7151,1099,trauma
873,41.97892,-87.7151,1149,trauma
874,41.98392,-87.7151,1245,trauma
875,41.98892,-87.7151,1163,trauma
876,41.99392,-87.7151,1215,trauma
877,41.68392,-87.7101,1749,trauma
878,41.68892,-87.7101,1698,trauma
879,41.69392,-87.7101,1703,trauma
880,41.69892,-87.7101,1754,trauma
881,41.70392,-87.7101,1745,trauma
882,41.73892,-87.7101,1527,trauma
883,41.74392,-87.7101,1379,trauma
884,41.74892,-87.7101,1410,trauma
885,41.75392,-87.7101,1384,trauma
886,41.75892,-87.7101,1348,trauma
887,41.76392,-87.7101,1275,trauma
888,41.76892,-87.7101,1304,trauma
889,41.77392,-87.7101,1185,trauma
890,41.77892,-87.7101,1089,trauma
891,41.78392,-87.7101,1052,trauma
892,41.78892,-87.7101,1019,trauma
893,41.79392,-87.7101,968,trauma
894,41.79892,-87.7101,850,trauma
895,41.80392,-87.7101,810,trauma
896,41.80892,-87.7101,700,trauma
897,41.81392,-87.7101,655,trauma
898,41.81892,-87.7101,627,trauma
899,41.82392,-87.7101,535,trauma
900,41.82892,-87.7101,500,trauma
901,41.83392,-87.7101,490,trauma
902,41.83892,-87.7101,457,trauma
903,41.84392,-87.7101,375,trauma
904,41.84892,-87.7101,301,trauma
905,41.85392,-87.7101,186,trauma
906,41.85892,-87.7101,178,trauma
907,41.86392,-87.7101,230,trauma
908,41.86892,-87.7101,246,trauma
909,41.87392,-87.7101,184,trauma
910,41.87892,-87.7101,304,trauma
911,41.88392,-87.7101,411,trauma
912,41.88892,-87.7101,389,trauma
913,41.89392,-87.7101,501,trauma
914,41.89892,-87.7101,505,trauma
915,41.90392,-87.7101,611,trauma
916,41.90892,-87.7101,668,trauma
917,41.91392,-87.7101,748,trauma
918,41.91892,-87.7101,767,trauma
919,41.92392,-87.7101,746,trauma
920,41.92892,-87.7101,710,trauma
921,41.93392,-87.7101,722,trauma
922,41.93892,-87.7101,660,trauma
923,41.94392,-87.7101,791,trauma
924,41.94892,-87.7101,746,trauma
925,41.95392,-87.7101,740,trauma
926,41.95892,-87.7101,821,trauma
927,41.96392,-87.7101,913,trauma
928,41.96892,-87.7101,950,trauma
929,41.97392,-87.7101,1020,trauma
930,41.97892,-87.7101,1069,trauma
931,41.98392,-87.7101,1119,trauma
932,41.98892,-87.7101,1123,trauma
933,41.99392,-87.7101,1230,trauma
934,41.68892,-87.7051,1689,trauma
935,41.69392,-87.7051,1671,trauma
936,41.69892,-87.7051,1712,trauma
937,41.70392,-87.7051,1723,trauma
938,41.73892,-87.7051,1473,trauma
939,41.74392,-87.7051,1437,trauma
940,41.74892,-87.7051,1389,trauma
941,41.75392,-87.7051,1294,trauma
942,41.75892,-87.7051,1259,trauma
943,41.76392,-87.7051,1244,trauma
944,41.76892,-87.7051,1240,trauma
945,41.77392,-87.7051,1168,trauma
946,41.77892,-87.7051,1054,trauma
947,41.78392,-87.7051,1066,trauma
948,41.78892,-87.7051,963,trauma
949,41.79392,-87.7051,888,trauma
950,41.79892,-87.7051,794,trauma
951,41.80392,-87.7051,712,trauma
952,41.80892,-87.7051,698,trauma
953,41.81392,-87.7051,607,trauma
954,41.81892,-87.7051,520,trauma
955,41.82392,-87.7051,479,trauma
956,41.82892,-87.7051,409,trauma
957,41.83392,-87.7051,404,trauma
958,41.83892,-87.7051,380,trauma
959,41.84392,-87.7051,285,trauma
960,41.84892,-87.7051,221,trauma
961,41.85392,-87.7051,161,trauma
962,41.85892,-87.7051,118,trauma
963,41.86392,-87.7051,180,trauma
964,41.86892,-87.7051,224,trauma
965,41.87392,-87.7051,225,trauma
966,41.87892,-87.7051,332,trauma
967,41.88392,-87.7051,358,trauma
968,41.88892,-87.7051,476,trauma
969,41.89392,-87.7051,494,trauma
970,41.89892,-87.7051,526,trauma
971,41.90392,-87.7051,561,trauma
972,41.90892,-87.7051,615,trauma
973,41.91392,-87.7051,689,trauma
974,41.91892,-87.7051,744,trauma
975,41.92392,-87.7051,705,trauma
976,41.92892,-87.7051,694,trauma
977,41.93392,-87.7051,676,trauma
978,41.93892,-87.7051,635,trauma
979,41.94392,-87.7051,625,trauma
980,41.94892,-87.7051,688,trauma
981,41.95392,-87.7051,678,trauma
982,41.95892,-87.7051,790,trauma
983,41.96392,-87.7051,866,trauma
984,41.96892,-87.7051,875,trauma
985,41.97392,-87.7051,960,trauma
986,41.97892,-87.7051,1080,trauma
987,41.98392,-87.7051,1083,trauma
988,41.98892,-87.7051,1073,trauma
989,41.99392,-87.7051,1097,trauma
990,41.99892,-87.7051,1263,trauma
991,42.00392,-87.7051,1215,trauma
992,42.00892,-87.7051,1255,trauma
993,42.01392,-87.7051,1331,trauma
994,42.01892,-87.7051,1382,trauma
995,41.68892,-87.7001,1619,trauma
996,41.69392,-87.7001,1611,trauma
997,41.69892,-87.7001,1692,trauma
998,41.70392,-87.7001,1682,trauma
999,41.73892,-87.7001,1458,trauma
1000,41.74392,-87.7001,1433,trauma
1001,41.74892,-87.7001,1408,trauma
1002,41.75392,-87.7001,1304,trauma
1003,41.75892,-87.7001,1259,trauma
1004,41.76392,-87.7001,1220,trauma
1005,41.76892,-87.7001,1135,trauma
1006,41.77392,-87.7001,1111,trauma
1007,41.77892,-87.7001,1005,trauma
1008,41.78392,-87.7001,1018,trauma
1009,41.78892,-87.7001,987,trauma
1010,41.79392,-87.7001,845,trauma
1011,41.79892,-87.7001,871,trauma
1012,41.80392,-87.7001,771,trauma
1013,41.80892,-87.7001,729,trauma
1014,41.81392,-87.7001,610,trauma
1015,41.81892,-87.7001,590,trauma
1016,41.82392,-87.7001,541,trauma
1017,41.82892,-87.7001,451,trauma
1018,41.83392,-87.7001,384,trauma
1019,41.83892,-87.7001,357,trauma
1020,41.84392,-87.7001,276,trauma
1021,41.84892,-87.7001,293,trauma
1022,41.85392,-87.7001,126,trauma
1023,41.85892,-87.7001,54,trauma
1024,41.86392,-87.7001,159,trauma
1025,41.86892,-87.7001,143,trauma
1026,41.87392,-87.7001,182,trauma
1027,41.87892,-87.7001,306,trauma
1028,41.88392,-87.7001,339,trauma
1029,41.88892,-87.7001,549,trauma
1030,41.89392,-87.7001,453,trauma
1031,41.89892,-87.7001,523,trauma
1032,41.90392,-87.7001,548,trauma
1033,41.90892,-87.7001,595,trauma
1034,41.91392,-87.7001,682,trauma
1035,41.91892,-87.7001,742,trauma
1036,41.92392,-87.7001,706,trauma
1037,41.92892,-87.7001,585,trauma
1038,41.93392,-87.7001,600,trauma
1039,41.93892,-87.7001,589,trauma
1040,41.94392,-87.7001,700,trauma
1041,41.94892,-87.7001,657,trauma
1042,41.95392,-87.7001,639,trauma
1043,41.95892,-87.7001,749,trauma
1044,41.96392,-87.7001,797,trauma
1045,41.96892,-87.7001,830,trauma
1046,41.97392,-87.7001,926,trauma
1047,41.97892,-87.7001,986,trauma
1048,41.98392,-87.7001,1038,trauma
1049,41.98892,-87.7001,1057,trauma
1050,41.99392,-87.7001,1062,trauma
1051,41.99892,-87.7001,1145,trauma
1052,42.00392,-87.7001,1161,trauma
1053,42.00892,-87.7001,1228,trauma
1054,42.01392,-87.7001,1282,trauma
1055,42.01892,-87.7001,1329,trauma
1056,41.68892,-87.6951,1605,trauma
1057,41.70392,-87.6951,1653,trauma
1058,41.73892,-87.6951,1543,trauma
1059,41.74392,-87.6951,1497,trauma
1060,41.74892,-87.6951,1415,trauma
1061,41.75392,-87.6951,1283,trauma
1062,41.75892,-87.6951,1236,trauma
1063,41.76392,-87.6951,1163,trauma
1064,41.76892,-87.6951,1161,trauma
1065,41.77392,-87.6951,1069,trauma
1066,41.77892,-87.6951,965,trauma
1067,41.78392,-87.6951,967,trauma
1068,41.78892,-87.6951,908,trauma
1069,41.79392,-87.6951,840,trauma
1070,41.79892,-87.6951,796,trauma
1071,41.80392,-87.6951,671,trauma
1072,41.80892,-87.6951,691,trauma
1073,41.81392,-87.6951,602,trauma
1074,41.81892,-87.6951,500,trauma
1075,41.82392,-87.6951,485,trauma
1076,41.82892,-87.6951,383,trauma
1077,41.83392,-87.6951,321,trauma
1078,41.83892,-87.6951,270,trauma
1079,41.84392,-87.6951,214,trauma
1080,41.84892,-87.6951,134,trauma
1081,41.85392,-87.6951,94,trauma
1082,41.85892,-87.6951,73,trauma
1083,41.86392,-87.6951,130,trauma
1084,41.86892,-87.6951,134,trauma
1085,41.87392,-87.6951,163,trauma
1086,41.87892,-87.6951,298,trauma
1087,41.88392,-87.6951,328,trauma
1088,41.88892,-87.6951,587,trauma
1089,41.89392,-87.6951,386,trauma
1090,41.89892,-87.6951,518,trauma
1091,41.90392,-87.6951,575,trauma
1092,41.90892,-87.6951,631,trauma
1093,41.91392,-87.6951,706,trauma
1094,41.91892,-87.6951,714,trauma
1095,41.92392,-87.6951,617,trauma
1096,41.92892,-87.6951,541,trauma
1097,41.93392,-87.6951,571,trauma
1098,41.93892,-87.6951,512,trauma
1099,41.94392,-87.6951,538,trauma
1100,41.94892,-87.6951,598,trauma
1101,41.95392,-87.6951,597,trauma
1102,41.95892,-87.6951,675,trauma
1103,41.96392,-87.6951,743,trauma
1104,41.96892,-87.6951,826,trauma
1105,41.97392,-87.6951,914,trauma
1106,41.97892,-87.6951,909,trauma
1107,41.98392,-87.6951,1016,trauma
1108,41.98892,-87.6951,1048,trauma
1109,41.99392,-87.6951,992,trauma
1110,41.99892,-87.6951,1072,trauma
1111,42.00392,-87.6951,1125,trauma
1112,42.00892,-87.6951,1149,trauma
1113,42.01392,-87.6951,1231,trauma
1114,42.01892,-87.6951,1294,trauma
1115,41.68892,-87.6901,1567,trauma
1116,41.69392,-87.6901,1577,trauma
1117,41.69892,-87.6901,1620,trauma
1118,41.70392,-87.6901,1609,trauma
1119,41.70892,-87.6901,1612,trauma
1120,41.73892,-87.6901,1510,trauma
1121,41.74392,-87.6901,1458,trauma
1122,41.74892,-87.6901,1381,trauma
1123,41.75392,-87.6901,1263,trauma
1124,41.75892,-87.6901,1225,trauma
1125,41.76392,-87.6901,1196,trauma
1126,41.76892,-87.6901,1128,trauma
1127,41.77392,-87.6901,1105,trauma
1128,41.77892,-87.6901,972,trauma
1129,41.78392,-87.6901,971,trauma
1130,41.78892,-87.6901,894,trauma
1131,41.79392,-87.6901,874,trauma
1132,41.79892,-87.6901,800,trauma
1133,41.80392,-87.6901,781,trauma
1134,41.80892,-87.6901,700,trauma
1135,41.81392,-87.6901,627,trauma
1136,41.81892,-87.6901,582,trauma
1137,41.82392,-87.6901,491,trauma
1138,41.82892,-87.6901,425,trauma
1139,41.83392,-87.6901,502,trauma
1140,41.83892,-87.6901,334,trauma
1141,41.84392,-87.6901,282,trauma
1142,41.84892,-87.6901,211,trauma
1143,41.85392,-87.6901,172,trauma
1144,41.85892,-87.6901,90,trauma
1145,41.86392,-87.6901,82,trauma
1146,41.86892,-87.6901,176,trauma
1147,41.87392,-87.6901,165,trauma
1148,41.87892,-87.6901,245,trauma
1149,41.88392,-87.6901,296,trauma
1150,41.88892,-87.6901,323,trauma
1151,41.89392,-87.6901,441,trauma
1152,41.89892,-87.6901,461,trauma
1153,41.90392,-87.6901,512,trauma
1154,41.90892,-87.6901,575,trauma
1155,41.91392,-87.6901,637,trauma
1156,41.91892,-87.6901,629,trauma
1157,41.92392,-87.6901,586,trauma
1158,41.92892,-87.6901,530,trauma
1159,41.93392,-87.6901,507,trauma
1160,41.93892,-87.6901,480,trauma
1161,41.94392,-87.6901,562,trauma
1162,41.94892,-87.6901,538,trauma
1163,41.95392,-87.6901,554,trauma
1164,41.95892,-87.6901,681,trauma
1165,41.96392,-87.6901,682,trauma
1166,41.96892,-87.6901,715,trauma
1167,41.97392,-87.6901,808,trauma
1168,41.97892,-87.6901,877,trauma
1169,41.98392,-87.6901,925,trauma
1170,41.98892,-87.6901,965,trauma
1171,41.99392,-87.6901,931,trauma
1172,41.99892,-87.6901,986,trauma
1173,42.00392,-87.6901,1033,trauma
1174,42.00892,-87.6901,1164,trauma
1175,42.01392,-87.6901,1239,trauma
1176,42.01892,-87.6901,1210,trauma
1177,41.67892,-87.6851,1554,trauma
1178,41.68392,-87.6851,1598,trauma
1179,41.68892,-87.6851,1538,trauma
1180,41.69392,-87.6851,1539,trauma
1181,41.69892,-87.6851,1571,trauma
1182,41.70392,-87.6851,1572,trauma
1183,41.70892,-87.6851,1569,trauma
1184,41.73892,-87.6851,1433,trauma
1185,41.74392,-87.6851,1417,trauma
1186,41.74892,-87.6851,1346,trauma
1187,41.75392,-87.6851,1294,trauma
1188,41.75892,-87.6851,1261,trauma
1189,41.76392,-87.6851,1210,trauma
1190,41.76892,-87.6851,1127,trauma
1191,41.77392,-87.6851,1064,trauma
1192,41.77892,-87.6851,978,trauma
1193,41.78392,-87.6851,954,trauma
1194,41.78892,-87.6851,913,trauma
1195,41.79392,-87.6851,807,trauma
1196,41.79892,-87.6851,798,trauma
1197,41.80392,-87.6851,766,trauma
1198,41.80892,-87.6851,702,trauma
1199,41.81392,-87.6851,595,trauma
1200,41.81892,-87.6851,531,trauma
1201,41.82392,-87.6851,475,trauma
1202,41.82892,-87.6851,423,trauma
1203,41.83392,-87.6851,522,trauma
1204,41.83892,-87.6851,321,trauma
1205,41.84392,-87.6851,271,trauma
1206,41.84892,-87.6851,248,trauma
1207,41.85392,-87.6851,231,trauma
1208,41.85892,-87.6851,135,trauma
1209,41.86392,-87.6851,176,trauma
1210,41.86892,-87.6851,147,trauma
1211,41.87392,-87.6851,117,trauma
1212,41.87892,-87.6851,168,trauma
1213,41.88392,-87.6851,266,trauma
1214,41.88892,-87.6851,322,trauma
1215,41.89392,-87.6851,364,trauma
1216,41.89892,-87.6851,462,trauma
1217,41.90392,-87.6851,505,trauma
1218,41.90892,-87.6851,576,trauma
1219,41.91392,-87.6851,626,trauma
1220,41.91892,-87.6851,596,trauma
1221,41.92392,-87.6851,518,trauma
1222,41.92892,-87.6851,494,trauma
1223,41.93392,-87.6851,450,trauma
1224,41.93892,-87.6851,418,trauma
1225,41.94392,-87.6851,488,trauma
1226,41.94892,-87.6851,500,trauma
1227,41.95392,-87.6851,505,trauma
1228,41.95892,-87.6851,606,trauma
1229,41.96392,-87.6851,602,trauma
1230,41.96892,-87.6851,788,trauma
1231,41.97392,-87.6851,829,trauma
1232,41.97892,-87.6851,851,trauma
1233,41.98392,-87.6851,983,trauma
1234,41.98892,-87.6851,907,trauma
1235,41.99392,-87.6851,946,trauma
1236,41.99892,-87.6851,1048,trauma
1237,42.00392,-87.6851,999,trauma
1238,42.00892,-87.6851,1044,trauma
1239,42.01392,-87.6851,1204,trauma
1240,42.01892,-87.6851,1138,trauma
1241,41.67892,-87.6801,1512,trauma
1242,41.68392,-87.6801,1511,trauma
1243,41.68892,-87.6801,1508,trauma
1244,41.69392,-87.6801,1507,trauma
1245,41.69892,-87.6801,1493,trauma
1246,41.70392,-87.6801,1528,trauma
1247,41.70892,-87.6801,1524,trauma
1248,41.71392,-87.6801,1422,trauma
1249,41.71892,-87.6801,1533,trauma
1250,41.72392,-87.6801,1568,trauma
1251,41.72892,-87.6801,1521,trauma
1252,41.73392,-87.6801,1435,trauma
1253,41.73892,-87.6801,1433,trauma
1254,41.74392,-87.6801,1410,trauma
1255,41.74892,-87.6801,1349,trauma
1256,41.75392,-87.6801,1296,trauma
1257,41.75892,-87.6801,1255,trauma
1258,41.76392,-87.6801,1202,trauma
1259,41.76892,-87.6801,1144,trauma
1260,41.77392,-87.6801,1100,trauma
1261,41.77892,-87.6801,1028,trauma
1262,41.78392,-87.6801,991,trauma
1263,41.78892,-87.6801,924,trauma
1264,41.79392,-87.6801,839,trauma
1265,41.79892,-87.6801,802,trauma
1266,41.80392,-87.6801,840,trauma
1267,41.80892,-87.6801,685,trauma
1268,41.81392,-87.6801,624,trauma
1269,41.81892,-87.6801,583,trauma
1270,41.82392,-87.6801,538,trauma
1271,41.82892,-87.6801,521,trauma
1272,41.83392,-87.6801,429,trauma
1273,41.83892,-87.6801,565,trauma
1274,41.84392,-87.6801,349,trauma
1275,41.84892,-87.6801,326,trauma
1276,41.85392,-87.6801,302,trauma
1277,41.85892,-87.6801,245,trauma
1278,41.86392,-87.6801,198,trauma
1279,41.86892,-87.6801,125,trauma
1280,41.87392,-87.6801,67,trauma
1281,41.87892,-87.6801,142,trauma
1282,41.88392,-87.6801,211,trauma
1283,41.88892,-87.6801,270,trauma
1284,41.89392,-87.6801,388,trauma
1285,41.89892,-87.6801,416,trauma
1286,41.90392,-87.6801,476,trauma
1287,41.90892,-87.6801,549,trauma
1288,41.91392,-87.6801,607,trauma
1289,41.91892,-87.6801,534,trauma
1290,41.92392,-87.6801,471,trauma
1291,41.92892,-87.6801,392,trauma
1292,41.93392,-87.6801,368,trauma
1293,41.93892,-87.6801,381,trauma
1294,41.94392,-87.6801,464,trauma
1295,41.94892,-87.6801,454,trauma
1296,41.95392,-87.6801,492,trauma
1297,41.95892,-87.6801,534,trauma
1298,41.96392,-87.6801,650,trauma
1299,41.96892,-87.6801,670,trauma
1300,41.97392,-87.6801,731,trauma
1301,41.97892,-87.6801,797,trauma
1302,41.98392,-87.6801,971,trauma
1303,41.98892,-87.6801,988,trauma
1304,41.99392,-87.6801,862,trauma
1305,41.99892,-87.6801,960,trauma
1306,42.00392,-87.6801,962,trauma
1307,42.00892,-87.6801,1051,trauma
1308,42.01392,-87.6801,1086,trauma
1309,42.01892,-87.6801,1201,trauma
1310,41.67892,-87.6751,1439,trauma
1311,41.68392,-87.6751,1447,trauma
1312,41.68892,-87.6751,1461,trauma
1313,41.69392,-87.6751,1475,trauma
1314,41.69892,-87.6751,1455,trauma
1315,41.70392,-87.6751,1553,trauma
1316,41.70892,-87.6751,1468,trauma
1317,41.71392,-87.6751,1383,trauma
1318,41.71892,-87.6751,1507,trauma
1319,41.72392,-87.6751,1512,trauma
1320,41.72892,-87.6751,1628,trauma
1321,41.73392,-87.6751,1696,trauma
1322,41.73892,-87.6751,1445,trauma
1323,41.74392,-87.6751,1437,trauma
1324,41.74892,-87.6751,1367,trauma
1325,41.75392,-87.6751,1322,trauma
1326,41.75892,-87.6751,1258,trauma
1327,41.76392,-87.6751,1212,trauma
1328,41.76892,-87.6751,1156,trauma
1329,41.77392,-87.6751,1120,trauma
1330,41.77892,-87.6751,1099,trauma
1331,41.78392,-87.6751,976,trauma
1332,41.78892,-87.6751,986,trauma
1333,41.79392,-87.6751,871,trauma
1334,41.79892,-87.6751,888,trauma
1335,41.80392,-87.6751,786,trauma
1336,41.80892,-87.6751,762,trauma
1337,41.81392,-87.6751,677,trauma
1338,41.81892,-87.6751,656,trauma
1339,41.82392,-87.6751,608,trauma
1340,41.82892,-87.6751,549,trauma
1341,41.83392,-87.6751,488,trauma
1342,41.83892,-87.6751,435,trauma
1343,41.84392,-87.6751,389,trauma
1344,41.84892,-87.6751,344,trauma
1345,41.85392,-87.6751,255,trauma
1346,41.85892,-87.6751,218,trauma
1347,41.86392,-87.6751,147,trauma
1348,41.86892,-87.6751,104,trauma
1349,41.87392,-87.6751,13,trauma
1350,41.87892,-87.6751,148,trauma
1351,41.88392,-87.6751,208,trauma
1352,41.88892,-87.6751,265,trauma
1353,41.89392,-87.6751,321,trauma
1354,41.89892,-87.6751,399,trauma
1355,41.90392,-87.6751,445,trauma
1356,41.90892,-87.6751,525,trauma
1357,41.91392,-87.6751,570,trauma
1358,41.91892,-87.6751,524,trauma
1359,41.92392,-87.6751,429,trauma
1360,41.92892,-87.6751,376,trauma
1361,41.93392,-87.6751,343,trauma
1362,41.93892,-87.6751,333,trauma
1363,41.94392,-87.6751,363,trauma
1364,41.94892,-87.6751,373,trauma
1365,41.95392,-87.6751,497,trauma
1366,41.95892,-87.6751,490,trauma
1367,41.96392,-87.6751,536,trauma
1368,41.96892,-87.6751,611,trauma
1369,41.97392,-87.6751,695,trauma
1370,41.97892,-87.6751,758,trauma
1371,41.98392,-87.6751,791,trauma
1372,41.98892,-87.6751,891,trauma
1373,41.99392,-87.6751,825,trauma
1374,41.99892,-87.6751,862,trauma
1375,42.00392,-87.6751,926,trauma
1376,42.00892,-87.6751,982,trauma
1377,42.01392,-87.6751,1037,trauma
1378,42.01892,-87.6751,1127,trauma
1379,41.67892,-87.6701,1424,trauma
1380,41.68392,-87.6701,1433,trauma
1381,41.68892,-87.6701,1444,trauma
1382,41.69392,-87.6701,1389,trauma
1383,41.69892,-87.6701,1415,trauma
1384,41.70392,-87.6701,1463,trauma
1385,41.70892,-87.6701,1404,trauma
1386,41.71392,-87.6701,1349,trauma
1387,41.71892,-87.6701,1440,trauma
1388,41.72392,-87.6701,1533,trauma
1389,41.72892,-87.6701,1610,trauma
1390,41.73392,-87.6701,1448,trauma
1391,41.73892,-87.6701,1499,trauma
1392,41.74392,-87.6701,1467,trauma
1393,41.74892,-87.6701,1401,trauma
1394,41.75392,-87.6701,1336,trauma
1395,41.75892,-87.6701,1242,trauma
1396,41.76392,-87.6701,1273,trauma
1397,41.76892,-87.6701,1167,trauma
1398,41.77392,-87.6701,1159,trauma
1399,41.77892,-87.6701,1131,trauma
1400,41.78392,-87.6701,1123,trauma
1401,41.78892,-87.6701,1030,trauma
1402,41.79392,-87.6701,911,trauma
1403,41.79892,-87.6701,946,trauma
1404,41.80392,-87.6701,879,trauma
1405,41.80892,-87.6701,791,trauma
1406,41.81392,-87.6701,714,trauma
1407,41.81892,-87.6701,713,trauma
